Gene,p_value,effect_size
CHKA,0.9478034802354203,0.22093445445468976
CHKA-DT,0.8785934392551416,0.04414911047297033
CHKB,0.23006229802639666,0.4135429521865587
CHKB-CPT1B,0.5853789284609614,0.20036049616822926
CHKB-DT,1.0,0.1255434158591153
CHL1,0.3947417052130072,0.3645709644240053
CHL1-AS2,0.3947417052130072,0.3645709644240053
CHMP1A,0.24745429076477554,0.5323434871489378
CHMP2A,0.8785934392551416,0.07257306500496805
CHMP3,0.4194324996066613,0.12646564627480805
CHMP3-AS1,1.0,0.028559608549995664
CHMP4B,0.7766531265771661,0.11432856871492471
CHMP4BP1,0.6784245040488326,0.2943592658865512
CHMP6,0.7766531265771661,0.11000289334491994
CHMP7,0.7766531265771661,0.05930331281887176
CHN1,0.1437248058279078,0.5336321738476139
CHODL,0.6467674040054682,0.17081337347466669
CHORDC1P1,0.6467674040054682,0.2499928177997245
CHP1,0.07010858465571475,0.7487774974320026
CHP2,0.8443001476220315,0.0703558465315222
CHPT1,0.13214331982716349,0.44234228084811866
CHRAC1,0.37095103453309664,0.31826743107299993
CHRM1,0.6467674040054682,0.19707524634308726
CHRM2,0.7434206976952524,0.09543975726677674
CHRM4,0.3480712878701422,0.2975597857937851
CHRM5,0.038165769458830004,0.8295830850223164
CHRNA1,0.9478034802354203,0.13255488161133272
CHRNA3,0.7766531265771661,0.21122009100760036
CHRNA4,0.3261094520204889,0.3828310867339201
CHRNA6,0.9478034802354203,0.07805447280127453
CHRNA7,0.7766531265771661,0.010752423544774244
CHRNA9,0.1437248058279078,0.5062737590347675
CHRNB1,0.1979251021111571,0.5238069528437247
CHRNB2,0.7434206976952524,0.14876688058311047
CHRNB4,0.9478034802354203,0.0033915739766139895
CHRND,0.9131160800723744,0.18221213648977264
CHRNE,0.2657465520914202,0.399926529137364
CHST1,0.4714517068389269,0.22806023150600005
CHST12,0.9131160800723744,0.09242628247510183
CHST2,0.7106595685403921,0.04511754019566774
CHST3,0.16920192165920167,0.44934450913684854
CHST5,0.04705744628217285,0.8258238661796629
CHST6,0.445008718746736,0.10961923220188649
CHST8,0.7766531265771661,0.013626826825107451
CHSY1,0.8785934392551416,0.0566839547025481
CHTF18,0.5853789284609614,0.18412829847089124
CHTF8,0.5557349624423149,0.0843795168456675
CHTOP,0.28494907768465494,0.18632176276401502
CHUK,0.3947417052130072,0.24206569351232024
CHUK-DT,0.37095103453309664,0.5248304579588157
CIAO2B,0.615737058040257,0.10807602140319147
CIAO3,0.7434206976952524,0.03900305594026412
CIART,0.09290328709689505,0.69621397720294
CIB1,0.23006229802639666,0.5624154585170114
CIB2,0.11116230009522643,0.6477234564798164
CIB4,0.9478034802354203,0.42249153274074003
CIBAR1P1,0.010675372014664258,0.9032775165737652
CIBAR2,0.3480712878701422,0.42922569466957505
CIC,0.5853789284609614,0.09860975549293072
CICP11,0.5268434347302196,0.12976715602380012
CICP12,0.09290328709689505,0.7761720048621799
CICP24,0.28494907768465494,0.4572754383074086
CICP28,0.8785934392551416,0.01719111445139817
CIDEA,0.445008718746736,0.2669571468456362
CIDEB,0.5853789284609614,0.09906859139438903
CIDEC,0.7106595685403921,0.09838280767006538
CIDECP1,0.0771336684412056,0.7473409778689144
CIDECP2,0.9825901131969854,0.1611555839404668
CIITA,0.8443001476220315,0.010855021009992563
CILK1,0.9131160800723744,0.054047332696333675
CILP2,0.7434206976952524,0.04963572956212932
CIMAP1B,0.00637730142168832,1.2045600054534535
CIMAP1D,1.0,0.03265062618408371
CIMAP2,0.810299496070296,0.1953290256732946
CIMIP1,0.6784245040488326,0.06672150695713493
CIMIP2A,0.24745429076477554,0.4835057703667487
CIMIP2C,0.6467674040054682,0.19316694834634157
CIR1,0.9478034802354203,0.11071784409958076
CIR1P1,0.7434206976952524,0.17093375744834835
CIRBP,0.498738821650313,0.26091996606832163
CIRBP-AS1,0.9131160800723744,0.17391371585483362
CISD3,0.9478034802354203,0.07739917279657432
CIST1,0.1437248058279078,0.5669658135737616
CIT,0.8785934392551416,0.20069273094646853
CIZ1,0.498738821650313,0.17320173810275602
CKAP2,0.23006229802639666,0.6196538412197424
CKAP5,0.3947417052130072,0.2654517479204215
CKBP1,0.810299496070296,0.07870652553714035
CKM,0.18314652532853137,0.5232553797075733
CKMT2,0.9478034802354203,0.04647396885625718
CKS1BP3,0.5268434347302196,0.3771197386130677
CKS1BP7,0.445008718746736,0.003872058193326646
CLASP1,0.3480712878701422,0.5636419652310334
CLASRP,0.5268434347302196,0.3020343073404557
CLBA1,0.615737058040257,0.25996714011833977
CLCC1,0.9478034802354203,0.08104550131150957
CLCN2,0.615737058040257,0.2771265015596854
CLCN3,0.09290328709689505,0.5685912826758328
CLCN6,0.6784245040488326,0.19152878715330868
CLCN7,0.3947417052130072,0.25451552652439147
CLCNKA,0.13214331982716349,0.7470016401012866
CLCNKB,0.7766531265771661,0.2652665166300535
CLDN1,0.15606926343164354,0.6256573370007236
CLDN14,0.007272968992721652,1.084252379275917
CLDN15,0.18314652532853137,0.45107791851940554
CLDN18,0.445008718746736,0.4594301900979276
CLDN5,0.21355772865776912,0.5886979708710505
CLDN6,0.3261094520204889,0.29549443238077605
CLDN7,0.615737058040257,0.00017275632451771474
CLDN9,0.445008718746736,0.21102667259838387
CLDND1,0.7106595685403921,0.005684935874625275
CLDND2,0.8785934392551416,0.285498781443257
CLEC11A,0.37095103453309664,0.32465006663901075
CLEC14A,0.9131160800723744,0.06535183171406993
CLEC16A,0.4194324996066613,0.42542727019590826
CLEC18B,0.8785934392551416,0.08663882798952516
CLEC18C,0.10170693003109327,0.588805783943766
CLEC19A,0.5268434347302196,0.1552751094975285
CLEC1B,0.8443001476220315,0.06880246419113595
CLEC20A,0.3050688106228865,0.3000256209278177
CLEC2A,0.615737058040257,0.01576170379422521
CLEC2D,0.02459888231933607,0.8227055501235822
CLEC2L,0.7434206976952524,0.2470322542111145
CLEC4C,0.3050688106228865,0.46855066705655923
CLEC4GP1,0.8785934392551416,0.15814499500552442
CLEC9A,0.16920192165920167,0.542320505231029
CLECL1P,0.4069176297521232,0.1984904599656793
CLHC1,0.6467674040054682,0.08547779286125479
CLIC1P1,0.4194324996066613,0.2855479391123088
CLIC3,0.5557349624423149,0.27788331562233687
CLIC4,0.15606926343164354,0.6319276243492016
CLIC4P1,0.6467674040054682,0.21958683177126456
CLIC4P3,0.498738821650313,0.10418181829536012
CLIC6,0.6784245040488326,0.30780936152709604
CLINT1,0.12129832212514398,0.5962210753171799
CLIP1,0.034284167396226625,0.8299065910471186
CLIP1-AS1,0.6467674040054682,0.1831006582339474
CLIP2,0.08472204560508317,0.5654644747820264
CLIP3,0.3947417052130072,0.18000230563292902
CLK1,0.5268434347302196,0.07853430074273914
CLK2,0.10170693003109327,0.4851134494911038
CLK2P1,0.810299496070296,0.19193690908474378
CLK3,0.37095103453309664,0.3051550146985483
CLMAT3,0.615737058040257,0.18473341967347
CLMN,0.8443001476220315,0.012633023214658923
CLN3,0.5268434347302196,0.28055264345324105
CLN5,0.7106595685403921,0.2292235073111035
CLN6,0.3480712878701422,0.2640879887321923
CLNS1A,0.3480712878701422,0.365108800571175
CLP1,0.498738821650313,0.1675433773792607
CLPB,0.9825901131969854,0.0011990439317291501
CLPP,0.3480712878701422,0.3467903268103469
CLPS,0.5268434347302196,0.2779971274386846
CLPSL1,0.3480712878701422,0.1773153423683089
CLPTM1,0.445008718746736,0.23309655511165014
CLPTM1L,0.09290328709689505,0.6466618307969161
CLPX,0.021946771003246834,0.9634223217115684
CLRN1,0.9478034802354203,0.04377490205442415
CLSPN,0.498738821650313,0.20636036984685358
CLSTN1,0.8443001476220315,0.12070715389639239
CLSTN3,0.9825901131969854,0.029012034521887328
CLTB,0.4194324996066613,0.4265351177586193
CLTCL1,0.4194324996066613,0.3828534014345116
CLU,0.9825901131969854,0.024515313361298415
CLUAP1,0.24745429076477554,0.4234244105012618
CLUH,0.6784245040488326,0.20936213793081826
CLUL1,0.5268434347302196,0.282995815249922
CLYBL,0.3050688106228865,0.410290054155838
CMAS,0.7106595685403921,0.20633566278890636
CMBL,0.15606926343164354,0.5834118554794386
CMC2,0.28494907768465494,0.47843487819811276
CMIP,0.3050688106228865,0.3933963941314242
CMKLR2-AS,0.7434206976952524,0.1537882114717227
CMPK2,0.445008718746736,0.2099621160335173
CMSS1,0.8785934392551416,0.017679039310415683
CMTM1,0.23006229802639666,0.3841709746673964
CMTM2,0.5268434347302196,0.2200494535673563
CMTM3,0.6467674040054682,0.24682857526020138
CMTM5,0.7106595685403921,0.17208361182861498
CMTM7,0.6784245040488326,0.17742688577303753
CMTR1,0.615737058040257,0.1287155632592004
CNDP2,0.5853789284609614,0.18733501866843705
CNGA1,0.6784245040488326,0.12211322843731433
CNGB1,0.810299496070296,0.037316479189446826
CNGB3,0.21355772865776912,0.5072178527156701
CNIH1,0.8785934392551416,0.07971798890727484
CNIH3-AS2,0.498738821650313,0.27032832629776443
CNIH4,0.00321973269092177,1.3091324241168973
CNKSR1,0.18314652532853137,0.5038740966525809
CNMD,0.15606926343164354,0.30304084639092776
CNN1,0.7766531265771661,0.2278972970911212
CNN2,0.8443001476220315,0.011275402339714172
CNN2P12,0.9478034802354203,0.08493931385624447
CNN2P7,0.4194324996066613,0.217293769426714
CNN2P8,0.5557349624423149,0.1862209115157132
CNN2P9,0.8785934392551416,0.08292485782149928
CNNM3,0.9825901131969854,0.05373047372550968
CNNM3-DT,0.8443001476220315,0.05412705101478959
CNOT1,0.7106595685403921,0.0977911048678986
CNOT10,0.23006229802639666,0.34458399445151433
CNOT11,0.5853789284609614,0.28682614164997966
CNOT3,0.00558214360906498,0.9386030987795932
CNOT4,0.05763082091624818,0.6744914212715114
CNOT6LP1,0.5268434347302196,0.24911006818466122
CNOT7,0.7106595685403921,0.1544976422372031
CNOT8,0.18314652532853137,0.5995346650479838
CNP,0.11116230009522643,0.682831256268812
CNPY1,0.498738821650313,0.34934578600186017
CNPY2,0.9825901131969854,0.054455024721967116
CNPY3,0.5268434347302196,0.23034620179093857
CNPY4,0.4194324996066613,0.3817822185599368
CNR1,0.8443001476220315,0.2647483184833462
CNR2,0.3947417052130072,0.35741387040126776
CNST,0.4714517068389269,0.31128330858733716
CNTD1,0.9131160800723744,0.010422779653957194
CNTFR,0.10170693003109327,0.65598356888246
CNTLN,0.9131160800723744,0.0033177735268525173
CNTN2,0.28494907768465494,0.39763939908508605
CNTN4,0.9478034802354203,0.025166657025033044
CNTN4-AS1,0.8443001476220315,0.10445562951149633
CNTNAP1,0.1979251021111571,0.5557599260388295
CNTNAP2,0.07010858465571475,0.7039350832662326
CNTNAP5-DT,0.498738821650313,0.16712518267411838
CNTRL,0.13214331982716349,0.556784996824045
CNTROB,0.37095103453309664,0.39305553419056427
COA6,0.010675372014664258,0.8980730036360147
COA8,0.37095103453309664,0.2607979476884926
COASY,0.08472204560508317,0.6757591842931508
COBLP1,0.3261094520204889,0.5040241784308938
COG1,0.5853789284609614,0.08171515424832294
COG4,0.7766531265771661,0.08082690266535841
COG6,0.8785934392551416,0.05450771714944975
COG7,0.615737058040257,0.04003027992035315
COG8,0.810299496070296,0.1741402633444231
COIL,0.615737058040257,0.19585998924253104
COILP1,0.1979251021111571,0.5041183433383202
COL11A1,0.10170693003109327,0.598742018225999
COL12A1,0.5853789284609614,0.027025698199684835
COL13A1,0.04705744628217285,0.9302036883950369
COL14A1,0.8785934392551416,0.15698704445349593
COL16A1,0.9131160800723744,0.13541156621887462
COL17A1,0.9131160800723744,0.0375109255815753
COL18A1,0.04241488053789996,0.5404089926173841
COL18A1-AS1,0.5557349624423149,0.21743654008087987
COL18A1-AS2,0.1979251021111571,0.4141167766099282
COL1A1,0.5557349624423149,0.06580772874477159
COL1A2,0.7766531265771661,0.09152053784169094
COL1A2-AS1,0.7766531265771661,0.09152053784169094
COL20A1,0.23006229802639666,0.3459730342943287
COL23A1,0.0771336684412056,0.6748789821976343
COL25A1,0.7106595685403921,0.17824691437554338
COL27A1,0.18314652532853137,0.42256784108213097
COL2A1,0.07010858465571475,0.7025537519426497
COL4A1,0.498738821650313,0.14413340448825776
COL4A2,0.10170693003109327,0.7143790058415194
COL4A2-AS1,0.02459888231933607,0.8749455384981003
COL4A3,0.11116230009522643,0.663077333744281
COL4A6,0.4194324996066613,0.25619500820181995
COL5A1,0.9478034802354203,0.13064704471071678
COL5A1-AS1,0.24745429076477554,0.36460873233803326
COL6A1,1.0,0.012463129546703209
COL6A2,0.37095103453309664,0.24369874979092487
COL6A2-DT,0.5557349624423149,0.20644147296923743
COL6A3,0.810299496070296,0.007537821811714939
COL6A4P2,0.013668392190993172,0.8472126861535529
COL7A1,0.3480712878701422,0.38486949269573684
COL8A2,0.3947417052130072,0.3455338308016231
COL9A1,0.3261094520204889,0.39559900104564816
COL9A2,0.810299496070296,0.13669829399983557
COL9A3,0.8785934392551416,0.022771696126593115
COLEC11,0.7106595685403921,0.14081480249803588
COLEC12,0.3947417052130072,0.4953955377190714
COLGALT1,0.6467674040054682,0.15219447350705617
COLGALT2,0.21355772865776912,0.4540573627814834
COLQ,1.0,0.05455902004242623
COMMD1,0.9131160800723744,0.009622606078382393
COMMD5,0.3947417052130072,0.6130217726431991
COMMD6,0.5268434347302196,0.03794757786987342
COMMD7,0.9131160800723744,0.14310511340304127
COMMD9,0.7106595685403921,0.127222606927878
COMP,0.5557349624423149,0.23532822726842234
COMT,0.3947417052130072,0.3278125774727029
COMTD1,0.18314652532853137,0.4153806894237444
COP1,0.6467674040054682,0.17878627751124906
COPA,0.7766531265771661,0.2136012971068414
COPB1,0.8785934392551416,0.10118389148894213
COPB2-DT,0.24745429076477554,0.38208537674205345
COPDA1,0.4194324996066613,0.2600453263683431
COPE,0.3480712878701422,0.24235442950006872
COPG1,0.030745034758993203,0.8996359199354731
COPG2IT1,0.3261094520204889,0.4018801712489202
COPRSP1,0.9478034802354203,0.032515149993844805
COPS2,0.4714517068389269,0.39127352206194305
COPS3,0.445008718746736,0.2918665130158624
COPS4,0.24745429076477554,0.5448003556087627
COPS5,0.9131160800723744,0.054425348226172614
COPS5P1,0.4194324996066613,0.22758559368130005
COPS6,0.28494907768465494,0.4348493634348149
COPS7A,0.3050688106228865,0.4906220798116769
COPS8,0.7766531265771661,0.13855607442634965
COPS9,0.9131160800723744,0.1370091196456354
COPZ1,0.8443001476220315,0.07364511605484222
COPZ2,0.02752429546398351,0.7938620582232362
COQ10A,0.5557349624423149,0.1865087271038483
COQ4,0.3480712878701422,0.42015331711047504
COQ5,0.37095103453309664,0.28971540885137903
COQ6,0.4714517068389269,0.26141957562154683
COQ7,0.5557349624423149,0.30116226333391394
COQ7-DT,0.4714517068389269,0.22240385172946142
COQ8A,0.012090025148399776,0.9398318727869013
CORO1A,0.9131160800723744,0.23445183017026802
CORO1A-AS1,0.9131160800723744,0.23445183017026802
CORO1B,0.2657465520914202,0.23873627351749568
CORO1C,0.498738821650313,0.2688175532704829
CORO2A,0.3261094520204889,0.469250480187939
CORO2B,0.4714517068389269,0.26311211110511
CORO6,0.13214331982716349,0.5950531455954627
CORO7,0.445008718746736,0.33853723113551376
CORO7-PAM16,0.21355772865776912,0.5397746745514374
COSMOC,0.4714517068389269,0.3312753729696575
COTL1,0.5268434347302196,0.2681789923012706
COTL1P1,0.28494907768465494,0.44533345953964865
COX11P1,0.615737058040257,0.25094179133085337
COX15,0.6467674040054682,0.17517623233041027
COX19,0.9478034802354203,0.07439074020745327
COX20,0.8443001476220315,0.07721747121595572
COX20P1,0.21355772865776912,0.5499556691984694
COX4I1,0.7766531265771661,0.13431206688299194
COX4I2,0.6467674040054682,0.13685462092113612
COX5AP2,0.6784245040488326,0.19918539402419785
COX5BP6,0.5268434347302196,0.2251127227207051
COX5BP7,0.6784245040488326,0.1192428043820376
COX6A1P2,0.7766531265771661,0.029541932703295918
COX6B1P2,0.7766531265771661,0.2392035546747636
COX6B1P4,0.6467674040054682,0.32010478438339574
COX6B2,0.4194324996066613,0.29906869200097796
COX6CP10,0.2657465520914202,0.3006461543577527
COX6CP12,0.7434206976952524,0.0440271757455545
COX6CP16,0.7766531265771661,0.15962392405712475
COX6CP18,0.4194324996066613,0.3637968149372135
COX6CP7,0.6784245040488326,0.1560355515073456
COX7A2L,0.4194324996066613,0.3783753592737179
COX7A2P1,0.3261094520204889,0.6616649185099789
COX7B,0.1979251021111571,0.39002382337228275
COX7B2,0.007272968992721652,1.0514636727603524
COX7BP3,0.37095103453309664,0.2459733049996382
COX7BP6,1.0,0.14241685379538274
COX7CP1,0.445008718746736,0.256817305945863
COX7CP2,0.8443001476220315,0.13882713672365707
COX8BP,0.4194324996066613,0.4189240101460843
COX8C,0.4714517068389269,0.3362618065156756
CP,0.5557349624423149,0.3065563735082688
CPA1,0.6467674040054682,0.2686605230538383
CPA4,0.7434206976952524,0.2040666388130373
CPAMD8,0.9478034802354203,0.1550038687984583
CPB1,0.2657465520914202,0.1693230716566998
CPB2-AS1,0.7106595685403921,0.197097021948051
CPEB1,0.8785934392551416,0.02732655787201009
CPEB1-AS1,0.9825901131969854,0.0824227510237909
CPEB2,0.8443001476220315,0.13304561223506023
CPED1,0.24745429076477554,0.5123505180511859
CPHXL2,0.3261094520204889,0.38255465526647625
CPLANE1,0.1437248058279078,0.4881480236870895
CPLANE1-AS1,0.07010858465571475,0.6374004798970299
CPLX1,0.05763082091624818,0.661295725234729
CPLX2,0.37095103453309664,0.2086379447312969
CPLX3,0.9478034802354203,0.048966842234435315
CPM,0.11116230009522643,0.4825241471441991
CPMER,0.9131160800723744,0.1266207338101968
CPN2,0.9478034802354203,0.016696342414573385
CPNE1,1.0,0.05430568028075963
CPNE2,0.615737058040257,0.17021943588696742
CPNE4,0.3480712878701422,0.2833817639898437
CPNE5,0.4194324996066613,0.3178692400528423
CPNE6,0.4714517068389269,0.026969381945584573
CPNE7,0.7766531265771661,0.034566674899211496
CPOX,0.9825901131969854,0.22264877860067359
CPS1,0.09290328709689505,0.7253461242229732
CPSF1,0.28494907768465494,0.32773735997647296
CPSF2,0.8443001476220315,0.021996912666953507
CPSF3,0.445008718746736,0.34625585806348197
CPSF4,0.8785934392551416,0.10742225603468043
CPSF7,0.445008718746736,0.2675232690648611
CPT1A,0.1437248058279078,0.5464786044602999
CPT1B,0.9478034802354203,0.18854959646598876
CPT1C,0.28494907768465494,0.1711052895297084
CPTP,0.16920192165920167,0.5189005219155433
CPXM1,0.9478034802354203,0.14893211422447958
CPXM2,0.9478034802354203,0.09226021436532206
CPZ,0.498738821650313,0.2785206895323932
CR1L,0.15606926343164354,0.5693528201445767
CRABP1,0.615737058040257,0.3732144598923507
CRACD,0.37095103453309664,0.23663050915694167
CRACDL,0.5853789284609614,0.1691376270612481
CRACR2A,0.7106595685403921,0.03891312564521076
CRACR2B,0.9131160800723744,0.0008852701099567368
CRAMP1,0.10170693003109327,0.6085230279788573
CRAT,0.4194324996066613,0.42637078719728466
CRB1,0.28494907768465494,0.32571208387818706
CRB2,0.24745429076477554,0.503522469251571
CRB3,0.7106595685403921,0.06750975699443935
CRCP,0.6467674040054682,0.20941971945523197
CREB1,0.498738821650313,0.23124226463686387
CREB3L1,0.9825901131969854,0.050250364769164675
CREB3L3,0.4714517068389269,0.32798357018002783
CREB3L4,0.37095103453309664,0.37621453181416903
CREB5,0.2657465520914202,0.35347031887143937
CREBBP,0.07010858465571475,0.6378189171041204
CREBRF,0.810299496070296,0.19393985320496612
CRELD1,0.3480712878701422,0.21197585627816667
CRELD2,0.9131160800723744,0.02961312652955622
CREM,0.23006229802639666,0.5558606705420855
CRHBP,0.8443001476220315,0.1384663929961211
CRHR1,0.0771336684412056,0.724568731310972
CRIP1,0.21355772865776912,0.4751853313883628
CRIP1P1,0.5557349624423149,0.3306391270216806
CRIP1P3,0.9478034802354203,0.06904243338062255
CRIP1P4,0.3947417052130072,0.21901875025591286
CRIP2,0.21355772865776912,0.327951668966328
CRIPTO,0.9478034802354203,0.004807296735921613
CRIPTOP7,0.9131160800723744,0.020044162609775915
CRISPLD2,0.615737058040257,0.06947670158123197
CRK,0.12129832212514398,0.5340296773365981
CRLF1,0.3050688106228865,0.39251365507563896
CRLF3,0.7106595685403921,0.1211443709380739
CRMA,0.21355772865776912,0.42371644341150044
CRMP1,0.6467674040054682,0.14888104229053425
CRNDE,0.810299496070296,0.03491996240579832
CROCC,0.9825901131969854,0.07162434145443897
CROCC2,0.6467674040054682,0.13052113854762912
CROCCP1,0.6467674040054682,0.09496073642022035
CROCCP2,0.08472204560508317,0.6644279517617105
CROCCP3,0.019547003365170023,0.8325581558598438
CROCCP5,0.0636173544421638,0.4958972816123033
CRPP1,0.3050688106228865,0.3484638372715174
CRPPA,0.11116230009522643,0.5581373258911735
CRSP8P,0.810299496070296,0.20083328472494416
CRTAC1,0.9131160800723744,0.12337427597372766
CRTC1,0.28494907768465494,0.4047216947541052
CRTC3,0.16920192165920167,0.4340188599548117
CRTC3-AS1,0.6784245040488326,0.2690923156883498
CRX,0.0636173544421638,0.5619171419316701
CRY1,0.1979251021111571,0.41852912868984893
CRY2,0.810299496070296,0.1074529398181282
CRYAB,0.13214331982716349,0.5363641458872431
CRYBA2,0.9825901131969854,0.06021516616974387
CRYBB1,0.24745429076477554,0.5461309033072206
CRYBB2,0.498738821650313,0.1742897728798743
CRYBB2P1,0.28494907768465494,0.4429143685730753
CRYBG2,0.15606926343164354,0.478154343053424
CRYGA,0.3480712878701422,0.3904977612328468
CRYGD,0.5557349624423149,0.2262366099758351
CRYGEP,0.8443001476220315,0.0007582377245240362
CRYGFP,0.07010858465571475,0.636568822673057
CRYGN,0.6784245040488326,0.22655991446586363
CRYL1,0.8785934392551416,0.06638971087942136
CRYM,0.9478034802354203,0.0796649939734517
CRYZL1,0.3050688106228865,0.36018670649099194
CRYZP1,0.3480712878701422,0.4810450295065781
CS,0.7434206976952524,0.15916811197314554
CSAG1,0.7434206976952524,0.1116484140425543
CSAG4,0.7434206976952524,0.1116484140425543
CSDC2,0.7106595685403921,0.12407586697320339
CSE1L,0.2657465520914202,0.4802620478800576
CSE1L-DT,0.810299496070296,0.06226526272755439
CSF1R,0.5557349624423149,0.262455698176773
CSF2,0.445008718746736,0.3206438651646788
CSF2RA,0.7766531265771661,0.1575925094845443
CSF3,0.7106595685403921,0.13867278914945763
CSF3R,0.07010858465571475,0.9276504472030339
CSGALNACT1,0.0771336684412056,0.7809888943822025
CSH1,0.9825901131969854,0.07023417576591355
CSK,0.6467674040054682,0.026652381197112072
CSKMT,0.4194324996066613,0.47561653282386473
CSMD1,0.7106595685403921,0.14335831556239892
CSMD2,0.615737058040257,0.1501891014502651
CSMD3,0.9825901131969854,0.20943860094643485
CSNK1A1L,0.28494907768465494,0.3796857607676657
CSNK1A1P1,0.9131160800723744,0.08827069266936333
CSNK1D,0.034284167396226625,0.8374244994027599
CSNK1E,0.9478034802354203,0.03701666606902827
CSNK1G1,0.2657465520914202,0.3409360975578547
CSNK1G2,0.4194324996066613,0.17082703049709852
CSNK1G2-AS1,0.5268434347302196,0.13651406496373727
CSNK2A1,0.9825901131969854,0.0784413124281251
CSPG4,0.1979251021111571,0.45015639665802
CSPG4BP,0.9131160800723744,0.08453043816842337
CSPG4P13,0.3480712878701422,0.25287551895431326
CSPG5,0.15606926343164354,0.32586163076131675
CSPP1,0.3050688106228865,0.4377474158205421
CSRNP1,0.6784245040488326,0.14488660767586758
CSRNP2,0.4194324996066613,0.20991220080718195
CST6,0.5268434347302196,0.22370813825593128
CST7,0.23006229802639666,0.46353056384502006
CSTB,0.0636173544421638,0.5793464274602881
CSTF2,0.9825901131969854,0.03528316186423452
CSTF3,0.5268434347302196,0.17891319623263596
CT45A10,0.6784245040488326,0.0821265828269573
CT47B1,0.7766531265771661,0.09102505286081872
CT69,0.5853789284609614,0.30397396890707745
CTAG2,0.445008718746736,0.19488728286483775
CTAGE10P,0.04241488053789996,0.6491042395604228
CTAGE12P,0.24745429076477554,0.4378472444694125
CTAGE13P,0.07010858465571475,0.5890079182326404
CTAGE14P,0.23006229802639666,0.3871854330450883
CTAGE3P,0.6467674040054682,0.03164060430147178
CTB-1I21.1,0.28494907768465494,0.29171309279320773
CTBP1,0.9825901131969854,0.0026036917024272518
CTBP1-AS,0.23006229802639666,0.5984737737057114
CTBP1-DT,0.498738821650313,0.11694154731933282
CTBP2,0.11116230009522643,0.6522974963047181
CTBP2P3,0.810299496070296,0.022029072253004045
CTBP2P6,0.6467674040054682,0.07874842434597776
CTBP2P7,0.8785934392551416,0.16548950811189983
CTBP2P8,0.615737058040257,0.17809026195790453
CTC1,0.810299496070296,0.10102680015827811
CTCF,0.6784245040488326,0.15844776480348405
CTD-2194D22.4,0.6467674040054682,0.23048290249410644
CTDNEP1,0.6784245040488326,0.1856999733806536
CTDNEP1P1,0.498738821650313,0.01316269941463348
CTDNEP1P2,0.04241488053789996,0.8993120440007987
CTDP1,0.3261094520204889,0.18528823161117264
CTDSP1,0.5557349624423149,0.19425666497089
CTDSP2,0.4714517068389269,0.07613505713014404
CTDSPL2,0.4714517068389269,0.3581846608095936
CTDSPL2-DT,0.7106595685403921,0.2921405727490695
CTHRC1,0.13214331982716349,0.7294900647959818
CTIF,0.445008718746736,0.45844973158252733
CTNNA1,0.3261094520204889,0.39030754853214183
CTNNA2,0.37095103453309664,0.38033854385801347
CTNNA3,0.5853789284609614,0.25407619566502515
CTNNBIP1,0.3480712878701422,0.42291678077517975
CTNNBL1,0.5557349624423149,0.001571516724128204
CTNND1,0.810299496070296,0.07042688379982234
CTNND2,0.9131160800723744,0.017674174581674477
CTNS-AS1,0.810299496070296,0.04108454930604335
CTPS1,0.5853789284609614,0.1808485180958946
CTR9,0.2657465520914202,0.39811742692575636
CTRB1,0.021946771003246834,0.9296956839106069
CTRB2,0.9131160800723744,0.1210162978129549
CTRL,0.12129832212514398,0.5980680625121949
CTSA,0.8443001476220315,0.033330188740279015
CTSB,0.11116230009522643,0.6203382524095805
CTSD,0.28494907768465494,0.42114492362422673
CTSF,0.7766531265771661,0.3080734499045666
CTSH,0.498738821650313,0.40727750918583444
CTSLP8,0.3261094520204889,0.021920682913447495
CTSW,0.5268434347302196,0.19170825922060342
CTSZ,0.615737058040257,0.20081073349641054
CTTN,0.6784245040488326,0.06772886660686635
CTTNBP2NL,0.030745034758993203,0.6222735496154708
CTU2,0.445008718746736,0.23044880143057203
CTXN1,0.445008718746736,0.1755484977049579
CTXND2,0.3947417052130072,0.3799244224831739
CUBN,0.8785934392551416,0.021049951986838632
CUEDC1,0.445008718746736,0.4050816123945776
CUEDC2,0.8785934392551416,0.0027048173206692294
CUL2,0.0771336684412056,0.6330051987191734
CUL3,0.7766531265771661,0.1592349969588215
CUL4B,0.23006229802639666,0.34502558947072615
CUL5,0.3480712878701422,0.19568254547854
CUL7,0.3480712878701422,0.344529801374734
CUL9,0.23006229802639666,0.5047527468648605
CUTALP,0.18314652532853137,0.6177813675101909
CUX1,0.15606926343164354,0.5886621667318176
CUX2,0.5853789284609614,0.13643255918764344
CWC25,0.23006229802639666,0.3303824317190212
CWC27,0.9825901131969854,0.07723249383745724
CWF19L1,0.21355772865776912,0.43277291156455394
CWH43,0.4194324996066613,0.4070556185279244
CX3CL1,0.8785934392551416,0.11374794874402211
CXADR,0.15606926343164354,0.3577252591789168
CXCL12,0.1437248058279078,0.5120006176039903
CXCL14,0.5557349624423149,0.181764529392017
CXCL16,0.8443001476220315,0.09497289883023817
CXCL8,0.16920192165920167,0.6460932987013344
CXCL9,0.09290328709689505,0.6571696116308923
CXCR2P1,0.28494907768465494,0.43144051895037033
CXCR5,0.6784245040488326,0.1504717228256559
CXXC1,0.3947417052130072,0.27487587080716674
