Gene,p_value,effect_size,mean_LB,mean_NB,mean_diff,composite_score
FEM1B,9.379761621561758e-05,1.5859468150350764,0.20675154175126753,0.15988704902891523,0.0468644927223523,6.387888849980232
MIR140,0.0003751832317797426,1.7319029031678026,0.8049981978740969,0.8471828682465968,-0.042184670372499955,5.933077565907524
F2R,0.0003751832317797426,1.6750434020937273,0.8243494577027916,0.8810845846507024,-0.05673512694791083,5.738290762551375
NCRUPAR,0.0003751832317797426,1.6750434020937273,0.8243494577027916,0.8810845846507024,-0.05673512694791083,5.738290762551375
LOC107984227,0.0003751832317797426,1.579269400024556,0.9302001014652016,0.8850753430141286,0.045124758451073,5.41019235585985
PLLP,0.0007186137244377008,1.6955080826685023,0.8415179443381492,0.8006851953111946,0.04083274902695455,5.329837172780582
SPON1,0.0007186137244377008,1.5012307062895622,0.48504680381692983,0.545580307998577,-0.06053350418164721,4.71912537904789
OR13D1,0.0008416119739423512,1.447211234290179,0.6472184653267975,0.7222046864028945,-0.07498622107609698,4.450012519531388
ABRA,0.0009839011289065715,1.4546830915950515,0.8085424126388889,0.8560246382312926,-0.04748222559240367,4.374302604176583
RN7SL356P,0.0011481935664966255,1.451763615822412,0.8807234104359225,0.9026663136111306,-0.021942903175208084,4.268163040735032
M1AP,0.0011481935664966255,1.4410477872003984,0.8009077333808583,0.8384401495892824,-0.03753241620842407,4.236658666898372
PLPPR1,0.0007186137244377008,1.3346732886412316,0.6504995855921856,0.7222818435915276,-0.07178225799934201,4.1955513984465975
SGK1,0.0011481935664966255,1.425870007286226,0.7899816423985905,0.8301370978523492,-0.04015545545375876,4.192036223847695
LRRC37A3,0.0008416119739423512,1.3525817197367178,0.7967447522166132,0.8284075852206972,-0.03166283300408401,4.159037356747621
OGDHL,0.0018053459410026808,1.4765981368353611,0.35325263463962486,0.405288573291895,-0.05203593865227013,4.050957716343665
ZCCHC10P1,0.0018053459410026808,1.4067297553452078,0.7260674836620019,0.7658070390444015,-0.039739555382399594,3.859278035823021
CHD9,0.002091849289008437,1.4110530872701423,0.8029770053600181,0.8187613936082528,-0.015784388248234693,3.780873833593068
FTH1P7,0.003704360450534237,1.4740391636053198,0.8506706373992673,0.8893718470187221,-0.03870120961945478,3.58381188664463
ENO4,0.0009839011289065715,1.190684234764293,0.5865061497023809,0.6446461390986397,-0.05813998939625875,3.5804452385367687
RPL23AP65,0.003704360450534237,1.4679400629624777,0.9164117737808861,0.9415195781460242,-0.025107804365138042,3.568983224068123
STEAP1B,0.002091849289008437,1.3243164617806114,0.5787029848731334,0.49674761714771126,0.08195536772542217,3.5484656834773483
PKMYT1,0.002419521787322154,1.3522325517222202,0.7249344409425423,0.7459838320854939,-0.021049391142951568,3.537806059636269
OSMR,0.002091849289008437,1.3183466678125046,0.5710928754975804,0.6187551045623593,-0.047662229064778905,3.5324698020965686
EIF3EP4,0.0011481935664966255,1.1836025356254154,0.8242254594444446,0.7847140231601732,0.03951143628427134,3.47977352677685
LAMA3,0.0027935662130837364,1.352161134229136,0.7385779622689893,0.7876062144382308,-0.04902825216924145,3.453204563471519
ZNF747-DT,0.0027935662130837364,1.3496640813567162,0.7904033093424675,0.7643921987739138,0.026011110568553653,3.446827487429332
ING4,0.004877559710800263,1.4698414939319595,0.8371897817676768,0.8996051931277057,-0.06241541136002893,3.3979757387769576
GLUD1,0.002419521787322154,1.2965147771983412,0.8605441151365771,0.8791634848318453,-0.018619369695268118,3.3920332928965733
SEPTIN14P6,0.002419521787322154,1.2941131303120275,0.7943295017514898,0.7220877795420192,0.07224172220947056,3.3857499351289424
TNFRSF14-AS1,0.0027935662130837364,1.3245406133925246,0.3354412762643059,0.3774497944786184,-0.04200851821431245,3.3826661445035593
CCNG1,0.00321973269092177,1.3356272904399655,0.9267866861258989,0.9577367478324321,-0.03095006170653325,3.3286238469086507
TMT1B,0.00321973269092177,1.3278640967389814,0.7401783514761905,0.8180458842857143,-0.07786753280952385,3.309276569516052
ZNF629,0.0027935662130837364,1.2916726114119466,0.48923751324995896,0.5362082579077158,-0.0469707446577568,3.298726492964744
INO80E,0.0027935662130837364,1.2906158139262585,0.8686937483895166,0.887225125371,-0.018531376981483327,3.296027600201254
TNFRSF14,0.00321973269092177,1.309434777680231,0.32108283246551567,0.3605659002888034,-0.039483067823287754,3.263347386022776
CNIH4,0.00321973269092177,1.3091324241168973,0.8871128602309599,0.9096470011033521,-0.02253414087239214,3.2625938664680962
